id карточки,id связи с точкой (поле id в выгрузке),id точки,Координаты точки,Кадастровый номер ОКСа,Наименование ОКСа,Площадь ОКСа,Адрес ОКСа из ГКН,Иной найденный адрес,Комментарий,Инвентарный номер БТИ,Иные сведения ОКС,Кадастровый номер ЗУ,ВРИ,Площадь ЗУ,Адрес ЗУ из ГКН,Район/округ,Поселение,Населенный пункт,Эл# план стр#,Улица,Номер здания,Адрес ФИАС,Полнота исходного адреса,Почтовый индекс,Номер заявки в РЛДД,Дата заявки,Дата передачи в ОМС для внесения а,ОКТМО,Код ФИАС,Код КЛАДР,ОКАТО,Статус,Объект отмечен на отправку,Объект адресации в ФИАС,Признак принадлежности объекта,"Дата документа, на основании котор","Номер документа, на основании кото",Объект отправлен,Результат получен,Дата отправки,Дата получения результата,Статус техпроцесса Адресации,Дата создания карточки,ФИО пользователя создавшего карточку,Дата последней версии строки,Тип последнего изменения,Дата отчета Желтые,Дата отчета Синие,Дата отчета Зеленые,Для загрузки в РГИС,Stamp,Ошибка,Автор изменения строки
668970981,668970981,575631709,POINT(37.6714027851756 55.5407600355102),50:21:0010136:197,Индивидуальный жилой дом,223.7,"Российская Федерация, Московская область, Ленинский муниципальный район, городское  поселение Видное, г. Видное, ул. Сосновая, д. №13а",,,,,50:21:0010136:80,,186,"обл. Московская, р-н Ленинский, г. Видное-2, ул. Сосновая, дом 13 а",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
668970926,668970926,575636069,POINT(37.7102177977967 55.5613861078495),50:21:0000000:8616,Административно-бытовой корпус,1486.7,"Российская Федерация, Московская область, Ленинский муниципальный район, городское поселение Видное, г.Видное, пер. Зеленый, стр.9",,,,,50:21:0000000:403,,874.3,"Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, Зеленый переулок, строение 9",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
668883771,668883771,575636077,POINT(37.6907903206284 55.5681518027526),50:21:0040112:6220,распоряжение Министерства имущественных отношений Московской области,,"Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное,  №9",,,,,50:21:0040112:497,,14120.2,"обл. Московская, р-н Ленинский, городское поселение Видное, г. Видное, участок №9",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,Март 2020,,,,,,MOBTI\s.pakhomov
668981145,668981145,575636389,POINT(37.6814742346834 55.5499195217785),50:21:0010109:140,Акт определения кадастровой стоимости объектов недвижимости,1328,"Московская область,  Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Героя России В.А.Тинькова, д. 2 А",,,,,50:21:0010109:113,,494.8,"Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Героя России В.А. Тинькова, уч. № 2А",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,да        ,,,MOBTI\s.pakhomov
668978567,668978567,575636391,POINT(37.6788252024436 55.5511091903073),50:21:0010105:360,Здание,238,"Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Набережная, дом 1в",,,,,50:21:0010105:330,,246.6,"Московская область,Ленинский район, городское поселение Видное, г. Видное, ул. Набережная",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
668978578,668978578,575636393,POINT(37.6790436717166 55.5508760706783),50:21:0010105:364,Строение вспомогательного использования,250.6,"Российская Федерация, Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Набережная, д. 1а",,,,,50:21:0010105:326,,267.6,"Московская область, Ленинский район, городское поселение Видное, г. Видное, ул. Набережная",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
719073637,719073637,575636395,POINT(37.6817246860438 55.5497354082763),,,,,"Московская область,  Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Героя России В.А.Тинькова, д. 2 А",,,,50:21:0010109:113,Общественное питание,87.8,"Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Героя России В.А. Тинькова, уч. № 2А",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Feb 22 2020  9:48AM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
668981200,668981200,575636397,POINT(37.6807866158631 55.5501664394992),50:21:0010109:148,жилой дом,137,"Российская Федерация, Московская область, Ленинский муниципальный район, городское поселение Видное, город Видное, ТСН ""ДСК им.12 Декабря"", участок 25/1",,,,,50:21:0010123:148,,102.1,"Московская область,  Ленинский муниципальный район, городское поселение Видное, г. Видное, ДСК ""им. 12 Декабря"", ул. Булатниковская, дом 25/1",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
668981189,668981189,575636399,POINT(37.6796078709042 55.5495317719505),50:21:0010109:147,Индивидуальный жилой дом,176.7,"Российская Федерация, Московская область, Ленинский муниципальный район, городское поселение Видное, г.Видное, ул. Победы, дом №5а",,,,,50:21:0010109:115,,167.6,"Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Победы, участок № 5а",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
668956124,668956124,575636403,POINT(37.6893064603556 55.552363948126),50:21:0010217:4571,Многоэтажный жилой дом № 1-1 с помещениями общего назначения,31987.4,"Российская Федерация, Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Олимпийская, д. №1, корп. №1",,,,,50:21:0010217:4347,,2918.5,"Московская область, Ленинский район, г. Видное, ул. Школьная",Ленинский городской округ,,,,,,,,,,,,,3eb64bfa-0244-45af-8d08-858c3087e4c7,,,Желтая точка,,,МКД,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
668956135,668956135,575636411,POINT(37.6893420714319 55.5506133498409),50:21:0010217:5013,Многоэтажный жилой дом № 1-2 с помещениями административного назначения,41354.5,"Российская Федерация, Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Олимпийская, д. № 1, корп. № 2",,,,,50:21:0010217:4345,,3651.1,"Московская область, Ленинский район, г. Видное, ул. Школьная",Ленинский городской округ,,,,,,,,,,,,,09d68393-bec9-4bc9-b6e0-dce06fb384b6,,,Желтая точка,,,МКД,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
668958979,668958979,575638479,POINT(37.6946068278743 55.5583918738727),50:21:0040104:2628,Многоквартирный жилой дом,75763.5,"Московская область, Ленинский муниципальный район, городское поселение Видное, город Видное, бульвар Зеленые аллеи, дом №2",,,,,50:21:0040104:594,,5045.6,"Московская область, Ленинский муниципальный район, городское поселение Видное, д. Тарычево",Ленинский городской округ,,,,,,,,,,,,,be15bd63-3b85-473f-91e1-d5fc28b0b2bb,,,Желтая точка,,,МКД,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
668974202,668974202,575638481,POINT(37.6923547200795 55.5571617094814),50:21:0040104:1292,многоквартирный жилой дом,80153.9,"Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, бульвар Зеленые аллеи, дом № 1",,,,,50:21:0040104:585,,6348.2,"Московская область, Ленинский муниципальный район, городское поселение Видное, д. Тарычево",Ленинский городской округ,,,,,,,,,,,,,ca0e15c4-cc79-4f79-8add-216a086d9156,,,Желтая точка,,,МКД,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/13/2020,2,,,,,,,MOBTI\s.pakhomov
668958968,668958968,575638483,POINT(37.6950873349587 55.5569357526025),50:21:0040104:2626,Школа на 600 мест,13303.2,"Российская Федерация, Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, Зеленые аллеи, д.5",,,,,50:21:0040104:587,,4133.6,"Российская Федерация, Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, бульвар Зеленые аллеи, участок №5",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
668971003,668971003,575640931,POINT(37.6721738782032 55.5427842372918),50:21:0010137:361,Многоквартирный жилой дом,1102.8,"Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Совхозная, дом 4",,,,,50:21:0010137:385,,318.3,"Московская область, Ленинский муниципальный р-н, г. Видное, ул. Совхозная",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,да        ,,,MOBTI\s.pakhomov
668960854,668960854,575640933,POINT(37.6731961887635 55.5441614317347),50:21:0010128:222,Акт определения кадастровой стоимости объектов недвижимости,884.7,"Московская область, Ленинский район, г. Видное, ул. Тинькова",,,,,50:21:0010128:163,,370.1,"обл. Московская, р-н Ленинский, городское поселение Видное, г.Видное, ул. Тинькова, уч.№337ю",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
668960876,668960876,575640935,POINT(37.6748594427065 55.5440958732612),50:21:0010128:228,Акт определения кадастровой стоимости объектов недвижимости,401.5,"Московская область, Ленинский район, г. Видное, проезд 2-ой Калиновский","обл. Московская, р-н Ленинский, г. Видное, проезд 2-ой Калиновский, уч №4",,,,50:21:0010128:110,Для ведения личного подсобного хозяйства,193.8,"обл. Московская, р-н Ленинский, г. Видное, проезд 2-ой Калиновский, уч №4",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
668960887,668960887,575640939,POINT(37.6775868686204 55.5435797704215),50:21:0010128:229,Акт определения кадастровой стоимости объектов недвижимости,1080.9,"Российская Федерация, Московская область,  Ленинский муниципальный район, городское поселение  Видное, г. Видное,  1-й Калиновский проезд, дом 11в",,,,,50:21:0010128:242,,384.5,"Российская Федерация, Московская область, р-н Ленинский, п Видное, г Видное, проезд Калиновский 1-й",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
913758300,758032701,575640941,POINT(37.6796392652319 55.5439416730058),,,,,"Московская область, Ленинский район, г.Видное, ул. Кооперативная, уч.29б",,,,50:21:0010119:29,для ведения личного подсобного хозяйства,1300,"Московская область,  Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Кооперативная, участок № 29б",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Apr  9 2020  4:39PM,Макеева Надежда Михайловна,6/11/2020,2,Апрель 2020,,,,,,MOBTI\s.pakhomov
668960918,668960918,575640943,POINT(37.6748785675613 55.5445403049554),50:21:0010128:243,нежилое здание,974,"Российская Федерация, Московская область, Ленинский муниципальный район, городское поселение Видное, город Видное, 1-й Калиновский проезд, дом № 19а",,,,,50:21:0010128:160,,513,"обл. Московская, р-н Ленинский, г. Видное, проезд 1-й Калиновский, дом 19, уч.№333ю",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
719098057,719098057,575640945,POINT(37.6744445129394 55.5438382822677),,,,,"обл. Московская, р-н Ленинский, г. Видное, проезд 2-ой Калиновский, уч №4",,,,50:21:0010128:110,Для ведения личного подсобного хозяйства,89.5,"обл. Московская, р-н Ленинский, г. Видное, проезд 2-ой Калиновский, уч №4",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Feb 22 2020  9:48AM,Администратор,6/13/2020,2,,,,,,,MOBTI\s.pakhomov
